Strain,Stress
0.003723502304147465, 345.04504504504496
0.0040276497695852535, 352.2522522522522
0.004267281105990784, 353.1531531531531
0.004387096774193548, 347.74774774774767
0.004460829493087558, 339.6396396396396
0.004525345622119815, 321.62162162162156
0.004552995391705069, 299.0990990990991
